,"score","names_wga","dates_wga","names_artuk","dates_artuk","is_same","artist_id_wiki+googleart+wga+meisterwerke+moma","artist_id_artuk","Unnamed: 9","Unnamed: 10","Unnamed: 11"
1201,100,"[martin, john, john martin]","[1789, 1854]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"wiki_john-martin","artuk_john","(1194, 3196)",93,"[12, 43]"
1202,100,"[john harvey mccracken, john mccracken]","[1934, 2011]","[mccracken, john wilson]","[1936, 1982]",0,"wiki_john-mccracken","artuk_mccracken, john wilson, (1936-1982)","(1195, 3965)",11,"[2, 29]"
1203,100,"[john simpson]","[1782, 1847]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"wiki_john-simpson","artuk_john","(1203, 3196)",23,"[19, 36]"
1204,100,"[john varley]","[1778, 1842]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"wiki_john-varley","artuk_john","(1209, 3196)",26,"[23, 31]"
1205,100,"[john wilson carmichael, carmichael, j. w., james wilson carmichael, carmichael, john wilson, carmichael, james wilson]","[1800, 1868]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,"wiki_john-wilson-carmichael","artuk_john","(1214, 3196)",45,"[1, 57]"
1206,88,"[harris, lawren stewart, harris, lawren, harris, lawren s., lawren harris, lawren stewart harris]","[1885, 1970]","[horton, dorothy e., stewart, j., stewart, t. j. (mistress)]","[1898, 1908]",0,"wiki_lawren-harris","artuk_stewart, j.","(5608, 1367)",39,"[13, 62]"
1207,100,"[le romain, le nain, louis, le nain brothers, antoine le nain, louis le nain, mathieu le nain]","[1593, 1677]","[le nain, louis]","[1593, 1648]",1,"wiki_le-nain-brothers","artuk_le nain, louis, (1593-1648)","(1370, 3506)",79,"[0, 29]"
1208,91,"[maximilian herman (maxy), m. h. maxy, maxy, m. h., maxy, max herman]","[1895, 1971]","[h. m., michaux, henri, michaux, henri eugène marie ghislain, michaux, henrik]","[1899, 1984]",0,"wiki_m-h-maxy","artuk_michaux, henri, (1899-1984)","(1462, 4083)",47,"[4, 13]"
1209,100,"[gossaert, jan, mabuse, jan gossaert, gossart, jan, jan gossaert (jennyn van hennegouwe)]","[1470, 1532]","[gossaert, jan]","[1478, 1532]",1,"wiki_mabuse","artuk_gossaert, jan, (1478-1532)","(1464, 2354)",255,"[8, 0]"
1210,85,"[maurice denis]","[1870, 1943]","[levis, maurice]","[1860, 1940]",0,"wiki_maurice-denis","artuk_levis, maurice, (1860-1940)","(1551, 3569)",126,"[10, 3]"
1211,100,"[paul jenkins]","[1923, 2012]","[jenkins, paul]","[1923, 2099]",1,"wiki_paul-jenkins","artuk_jenkins, paul, (b.1923)","(1760, 3183)",99,"[0, 87]"
1212,86,"[peter busa]","[1914, 1985]","[burns, peter]","[1978.0, 1978.0]",0,"wiki_peter-busa","artuk_burns, peter","(1789, 779)",24,"[64.0, 7.0]"
1213,86,"[philip wilson steer, steer, philip wilson]","[1860, 1942]","[wilson, g.]","[1820.0, 1974.0]",0,"wiki_philip-wilson-steer","artuk_wilson, g.","(6462, 1808)",50,"[40.0, 32.0]"
1214,100,"[richard dadd, dadd, richard]","[1817, 1887]","[dadd, richard]","[1817, 1886]",1,"wiki_richard-dadd","artuk_dadd, richard, (1817-1886)","(1886, 1386)",36,"[0, 1]"
1215,85,"[robert strubin, robert strübin]","[1897, 1965]","[austin, robert, austin, robert s., austin, robert sargent]","[1895, 1973]",0,"wiki_robert-strubin","artuk_austin, robert sargent, (1895-1973)","(1939, 190)",12,"[2, 8]"
1216,90,"[rudolf bauer, alexander georg rudolf bauer]","[1889, 1953]","[alexander, h., alexander, john h., alexander, jon h.]","[1905, 1915]",0,"wiki_rudolf-bauer","artuk_alexander, h.","(1977, 51)",14,"[16, 38]"
1217,100,"[samuel john peploe, peploe, s. j., peploe, samuel john, samuel peploe]","[1871, 1935]","[burnett, j. s., s., j.]","[1862, 1962]",0,"wiki_samuel-peploe","artuk_s., j.","(1998, 5171)",266,"[9, 27]"
1218,100,"[samuel john peploe, peploe, s. j., peploe, samuel john, samuel peploe]","[1871, 1935]","[j., pryde, james, pryde, james ferrier, pryde, jimmy]","[1866, 1941]",0,"wiki_samuel-peploe","artuk_pryde, james ferrier, (1866-1941)","(1998, 4850)",292,"[5, 6]"
1219,90,"[sandor bortnyik, sándor bortnyik, sándor (alexander) bortnyik]","[1893, 1976]","[alexander, h., alexander, john h., alexander, jon h.]","[1905, 1915]",0,"wiki_sandor-bortnyik","artuk_alexander, h.","(1999, 51)",34,"[12, 61]"
1220,100,"[sydney mortimer laurence, laurence, s. m., sydney laurence, laurence, sydney, lawrence, sydney m., laurence, sydney m., laurence, sydney mortimer]","[1865, 1940]","[hannell, v. m. s., hannell, vinol, hannell, vinol m. s., s., m.]","[1896, 1912.0]",0,"wiki_sydney-laurence","artuk_s., m.","(2073, 5172)",19,"[31, 28.0]"
1221,89,"[sydney mortimer laurence, laurence, s. m., sydney laurence, laurence, sydney, lawrence, sydney m., laurence, sydney m., laurence, sydney mortimer]","[1865, 1940]","[lawrence, edna w., lawrence, w.]","[1898, 1908]",0,"wiki_sydney-laurence","artuk_lawrence, w.","(3485, 2073)",17,"[33, 32]"
1222,86,"[thomas downing]","[1928, 1985]","[ashlin and coleman, coleman, t. a., coleman, thomas a., thomas, a.]","[1940, 1950]",0,"wiki_thomas-downing","thomas, a., (b.1950)","(2113, 5772)",49,"[12, 35]"
1223,100,"[thomas hardy]","[1757, 1805]","[hardy, thomas]","[1757, 1804]",1,"wiki_thomas-hardy","artuk_hardy, thomas, (1757-1804)","(2117, 2611)",26,"[0, 1]"
1224,85,"[tom roberts, roberts, tom, thomas william  roberts]","[1856, 1931]","[camm, t. w., camm, thomas william]","[1904, 1914]",0,"wiki_tom-roberts","artuk_camm, thomas william, (1839-1912)","(861, 2138)",132,"[48, 17]"
1225,85,"[tom roberts, roberts, tom, thomas william  roberts]","[1856, 1931]","[cole, thomas w., cole, thomas william]","[1857, 1867]",0,"wiki_tom-roberts","artuk_cole, thomas william, (1857-1935)","(1118, 2138)",133,"[1, 64]"
1226,92,"[tom roberts, roberts, tom, thomas william  roberts]","[1856, 1931]","[robertson, thomas s., robertson, tom]","[1850, 1947]",0,"wiki_tom-roberts","artuk_robertson, tom, (1850-1947)","(2138, 5026)",134,"[6, 16]"
1227,100,"[vásárhelyi győző, victor vasarely]","[1906, 1997]","[vasarely, victor]","[1908, 1997]",1,"wiki_victor-vasarely","artuk_vasarely, victor, (1908-1997)","(2200, 6081)",59,"[2, 0]"
1228,84.48,"[foster, gilbert, william gilbert foster, foster, william gilbert, foster, w. gilbert]","[1855, 1906]","[carlo, c., gilbert, f., kaufmann, karl, marchand, charles, marchant, charles]","[1843, 1901]",0,"wiki_william-gilbert-foster","artuk_marchand, charles, (1843-1901)","(3855, 2253)",17,"[12, 5]"
1229,89,"[foster, gilbert, william gilbert foster, foster, william gilbert, foster, w. gilbert]","[1855, 1906]","[foster, h. w., foster, h. wilson, foster, herbert wilson]","[1848, 1929]",0,"wiki_william-gilbert-foster","artuk_foster, herbert wilson, (1846-1929)","(2045, 2253)",23,"[7, 23]"
1230,100,"[foster, gilbert, william gilbert foster, foster, william gilbert, foster, w. gilbert]","[1855, 1906]","[w., w.]","[1820.0, 1937.0]",0,"wiki_william-gilbert-foster","artuk_w., w.","(2253, 6147)",23,"[35.0, 31.0]"
1231,94,"[william henry johnson, william h. johnson, william johnson]","[1901, 1970]","[johnstone, william]","[1897, 1981]",0,"wiki_william-h-johnson","artuk_johnstone, william, (1897-1981)","(2254, 3220)",176,"[4, 11]"
1232,86,"[william shayer, william shayer the elder]","[1788, 1879]","[salter, w., salter, william]","[1804, 1875]",0,"wiki_william-shayer","artuk_salter, william, (1804-1875)","(5189, 2266)",148,"[16, 4]"
1233,100,"[william shayer, william shayer the elder]","[1788, 1879]","[shayer, william]","[1787, 1879]",0,"wiki_william-shayer","artuk_shayer, william, (1787-1879)","(2266, 5340)",171,"[1, 0]"
1234,100,"[winifred knights]","[1899, 1947]","[knights, winifred]","[1899, 1946]",1,"wiki_winifred-knights","artuk_knights, winifred, (1899-1946)","(2272, 3379)",19,"[0, 1]"
1235,84,"[solomon, solomon joseph, solomon joseph solomon, solomon, solomon j.]","[1860, 1927]","[j., pryde, james, pryde, james ferrier, pryde, jimmy]","[1866, 1941]",0,"googleart_m02r5z_b","artuk_pryde, james ferrier, (1866-1941)","(4850, 2780)",38,"[6, 14]"
1236,85,"[christopher orr]","[1967, 2099]","[cook, christopher]","[1959, 2099]",0,"moma_mdvt-christopher-orr-28745","artuk_cook, christopher, (b.1959)","(10237, 1172)",10,"[8, 0]"
1237,85,"[christopher orr]","[1967, 2099]","[le brun, christopher]","[1951, 2099]",0,"moma_mdvt-christopher-orr-28745","artuk_le brun, christopher, (b.1951)","(10237, 3499)",21,"[16, 0]"
1238,85,"[christopher orr]","[1967, 2099]","[wood, christopher p.]","[1961, 2099]",0,"moma_mdvt-christopher-orr-28745","artuk_wood, christopher p., (b.1961)","(10237, 6524)",9,"[6, 0]"
1239,90,"[edward alexander wadsworth, edward wadsworth]","[1889, 1949]","[alexander, h., alexander, john h., alexander, jon h.]","[1905, 1915]",0,"moma_mdvt-edward-wadsworth-6205","artuk_alexander, h.","(51, 533)",58,"[16, 34]"
1240,86,"[joe tilson]","[1928, 2099]","[tilson, jake]","[1958, 2099]",0,"moma_mdvt-joe-tilson-5879","artuk_tilson, jake, (b.1958)","(5820, 10852)",17,"[30, 0]"
1241,99,"[henri-martin, martin, henri, henri, martin, henri jean guillaume, henri-jean guillaume martin, henri martin, martin, henri-jean-guillaume]","[1860, 1943]","[matisse, henri]","[1869, 1954]",0,"wga_martin, henri-jean-guillaume, (1860-1943)","artuk_matisse, henri, (1869-1954)","(915, 3926)",425,"[9, 11]"
1242,84.15,"[peto, john f., peto, john frederick, john f. peto]","[1854, 1907]","[bacon, john h. f., bacon, john henry, bacon, john henry f., bacon, john henry frederick, bacon, john-henri-frédéric]","[1865, 1914]",0,"wga_peto, john frederick, (1854-1907)","artuk_bacon, john henry frederick, (1868-1914)","(2428, 214)",37,"[11, 7]"
1243,90,"[jackson, a. y., alexander young jackson, a.y. jackson, jackson, alexander y., jackson, alexander young]","[1882, 1974]","[alexander, h., alexander, john h., alexander, jon h.]","[1905, 1915]",0,"wiki_a-y-jackson","artuk_alexander, h.","(51, 1)",31,"[23, 59]"
1244,100,"[william beechey, beechey, sir william]","[1753, 1839]","[beechey, w., beechey, william, beechey, william]","[1753, 1839]",1,"wga_beechey, sir william, (1753-1839)","artuk_beechey, william, (1753-1839)","(3347, 370)",21,"[0, 0]"
1245,100,"[william beechey, beechey, sir william]","[1753, 1839]","[beechey, w., beechey, william]","[1753, 1839]",1,"wga_beechey, sir william, (1753-1839)","artuk_beechey, william, (1753-1839)","(3347, 371)",195,"[0, 0]"
1246,100,"[busiri, giovanni battista]","[1698, 1757]","[busiri, giovanni battista]","[1698, 1757]",1,"wga_busiri, giovanni battista, (1698-1757)","artuk_busiri, giovanni battista, (1698-1757)","(798, 5957)",12,"[0, 0]"
1247,101,"[cimaroli, giovanni battista]","[1687, 1771]","[busiri, giovanni battista]","[1698, 1757]",0,"wga_cimaroli, giovanni battista, (1687-1771)","artuk_busiri, giovanni battista, (1698-1757)","(798, 6082)",7,"[11, 14]"
1248,102,"[canaletto (ii) (werkstatt)]","[1750.0, 1750.0]","[canaletto]","[1697, 1768]",0,"meisterwerke_canaletto (ii) (werkstatt)","artuk_canaletto, (1697-1768)","(874, 8946)",132,"[53.0, 18.0]"
1249,100,"[canaletto, giovanni antonio canal, canaletto (i)]","[1697, 1768]","[canaletto]","[1697, 1768]",1,"wiki_canaletto","artuk_canaletto, (1697-1768)","(874, 306)",678,"[0, 0]"
1250,100,"[bernardo daddi, daddi, bernardo]","[1280, 1348]","[daddi, bernardo]","[1280, 1348]",1,"googleart_m0cfcd3","artuk_daddi, bernardo, (1280-1348)","(1387, 4138)",51,"[0, 0]"
1251,102,"[daddi, bernardo]","[1290, 1350]","[daddi, bernardo]","[1280, 1348]",1,"meisterwerke_daddi, bernardo","artuk_daddi, bernardo, (1280-1348)","(1387, 8997)",27,"[10, 2]"
1252,100,"[heem, jan davidsz. de, heem, jan davidsz de, jan davidsz. de heem]","[1606, 1684]","[de heem, jan davidsz.]","[1606, 1684]",1,"googleart_m03f_7w","artuk_de heem, jan davidsz., (1606-1684)","(1499, 3033)",88,"[0, 0]"
1253,102,"[heem, jan davidsz de (nachfolge)]","[1670.0, 1670.0]","[de heem, jan davidsz.]","[1606, 1684]",0,"meisterwerke_heem, jan davidsz de (nachfolge)","artuk_de heem, jan davidsz., (1606-1684)","(1499, 9115)",21,"[64.0, 14.0]"
1254,102,"[dossi, dosso, dossi, battista, giovanni battista luteri dossi]","[1480, 1548]","[dossi, dosso]","[1486, 1542]",0,"meisterwerke_dossi, dosso","artuk_dossi, dosso, (1486-1542)","(1678, 6274)",21,"[6, 6]"
1255,102,"[dossi, dosso, dosso dossi, giovanni di niccolò de luteri]","[1490, 1542]","[dossi, dosso]","[1486, 1542]",1,"wga_dossi, dosso, (1490-1542)","artuk_dossi, dosso, (1486-1542)","(1678, 496)",80,"[4, 0]"
1256,100,"[guardi, giannantonio, guardi, gian antonio, guardi, giovanni antonio, guardi, giovanni a., guardi, antonio, giovanni antonio guardi, guardi, gianantonio]","[1699, 1760]","[guardi, antonio, guardi, antonio, guardi, gian antonio, guardi, gianantonio, guardi, giannantonio, guardi, giovanni a., guardi, giovanni antonio]","[1699, 1760]",1,"wga_guardi, gianantonio, (1699-1760)","artuk_guardi, antonio, (1699-1760)","(3614, 2470)",31,"[0, 0]"
1257,100,"[guardi, giannantonio, guardi, gian antonio, guardi, giovanni antonio, guardi, giovanni a., guardi, antonio, giovanni antonio guardi, guardi, gianantonio]","[1699, 1760]","[guardi, antonio, guardi, gian antonio, guardi, gianantonio, guardi, giannantonio, guardi, giovanni a., guardi, giovanni antonio]","[1699, 1760]",1,"wga_guardi, gianantonio, (1699-1760)","artuk_guardi, antonio, (1699-1760)","(3614, 2471)",37,"[0, 0]"
1258,100,"[guardi, francesco, francesco guardi, francesco lazzaro guardi]","[1712, 1793]","[guardi, francesco]","[1712, 1793]",1,"wga_guardi, francesco, (1712-1793)","artuk_guardi, francesco, (1712-1793)","(644, 2472)",297,"[0, 0]"
1259,100,"[guardi, francesco, francesco guardi, francesco lazzaro guardi]","[1712, 1793]","[guardi, francesco]","[1712, 1793]",1,"wga_guardi, francesco, (1712-1793)","artuk_guardi, francesco, (1712-1793)","(644, 2473)",403,"[0, 0]"
1260,100,"[james duffield harding, harding, james duffield, harding, j. d.]","[1797, 1863]","[harding, j. d., harding, james duffield, harding, james duffield]","[1797, 1863]",1,"wga_harding, james duffield, (1798-1863)","artuk_harding, james duffield, (1798-1863)","(3349, 2598)",7,"[0, 0]"
1261,100,"[james duffield harding, harding, james duffield, harding, j. d.]","[1797, 1863]","[harding, j. d., harding, james duffield]","[1797, 1863]",1,"wga_harding, james duffield, (1798-1863)","artuk_harding, james duffield, (1798-1863)","(3349, 2599)",17,"[0, 0]"
1262,102,"[george henry, brown, george henry alan, brown, george h. a.]","[1862, 1935.0]","[brown, george h. a., brown, george henry alan, henry, george]","[1862, 1891.0]",1,"wiki_george-henry","artuk_henry, george, (1858-1943)","(733, 2758)",40,"[0, 44.0]"
1263,102,"[george henry, brown, george henry alan, brown, george h. a.]","[1862, 1935.0]","[brown, george h. a., brown, george henry alan, henry, george]","[1862, 1939.0]",1,"wiki_george-henry","artuk_henry, george, (1858-1943)","(733, 2759)",128,"[0, 4.0]"
1264,100,"[lee, frederick richard]","[1798, 1879]","[lee, frederick richard]","[1798, 1879]",1,"wga_lee, frederick richard, (1798-1879)","artuk_lee, frederick richard, (1798-1879)","(6870, 3525)",9,"[0, 0]"
1265,100,"[lee, frederick richard]","[1798, 1879]","[lee, frederick richard]","[1798, 1879]",1,"wga_lee, frederick richard, (1798-1879)","artuk_lee, frederick richard, (1798-1879)","(6870, 3526)",50,"[0, 0]"
1266,100,"[john riley, riley, john]","[1646, 1691]","[riley, john]","[1646, 1691]",1,"wga_riley, john, (1646-1691)","artuk_riley, john, (1646-1691)","(1199, 4990)",92,"[0, 0]"
1267,100,"[john riley, riley, john]","[1646, 1691]","[riley, john]","[1646, 1691]",1,"wga_riley, john, (1646-1691)","artuk_riley, john, (1646-1691)","(1199, 4991)",203,"[0, 0]"
1268,100,"[samuel scott, englischer canaletto, scott, samuel]","[1702, 1772]","[scott, samuel]","[1702, 1772]",1,"meisterwerke_scott, samuel","artuk_scott, samuel, (1702-1772)","(3486, 5272)",46,"[0, 0]"
1269,100,"[samuel scott, englischer canaletto, scott, samuel]","[1702, 1772]","[scott, samuel]","[1702, 1772]",1,"meisterwerke_scott, samuel","artuk_scott, samuel, (1702-1772)","(3486, 5273)",95,"[0, 0]"
1270,102,"[sustris, lambert]","[1515, 1560]","[sustris, lambert]","[1515, 1570]",1,"meisterwerke_sustris, lambert","artuk_sustris, lambert, (1515-1570)","(5685, 9801)",8,"[0, 10]"
1271,102,"[sustris, lambert, lambert sustris]","[1515, 1584]","[sustris, lambert]","[1515, 1570]",1,"wga_sustris, lambert, (1515-1560)","artuk_sustris, lambert, (1515-1570)","(5685, 2606)",30,"[0, 14]"
1272,100,"[henry scott tuke, tuke, h. s., tuke, henry scott]","[1858, 1929]","[tuke, h. s., tuke, henry scott, tuke, henry scott]","[1858, 1929]",1,"googleart_m02gvlq","artuk_tuke, henry scott, (1858-1929)","(2684, 5894)",5,"[0, 0]"
1273,100,"[henry scott tuke, tuke, h. s., tuke, henry scott]","[1858, 1929]","[tuke, h. s., tuke, henry scott]","[1858, 1929]",1,"googleart_m02gvlq","artuk_tuke, henry scott, (1858-1929)","(2684, 5895)",145,"[0, 0]"
1274,92,"[hendrick van balen, balen, hendrick van]","[1575, 1632]","[van balen i, hendrik]","[1575, 1632]",1,"googleart_m0bb4dy","artuk_van balen i, hendrik, (1575-1632)","(4056, 5954)",21,"[0, 0]"
1275,92,"[hendrick van balen, balen, hendrick van]","[1575, 1632]","[van balen i, hendrik]","[1575, 1632]",1,"googleart_m0bb4dy","artuk_van balen i, hendrik, (1575-1632)","(4056, 5955)",22,"[0, 0]"
1276,93,"[willem van de velde the younger, velde, willem van de, the younger]","[1633, 1707]","[van de velde ii, willem]","[1633, 1707]",1,"googleart_m02r706","artuk_van de velde ii, willem, (1633-1707)","(5971, 2784)",269,"[0, 0]"
1277,93,"[velde d. j., willem van de]","[1633, 1707]","[van de velde ii, willem]","[1633, 1707]",1,"meisterwerke_velde d. j., willem van de","artuk_van de velde ii, willem, (1633-1707)","(5971, 9849)",176,"[0, 0]"
1278,101,"[huysum, jan van, jan van huysum]","[1682, 1749]","[van huysum, jacob]","[1686, 1740]",0,"googleart_m04tcjt","artuk_van huysum, jacob, (1686-1740)","(3345, 6025)",66,"[4, 9]"
1279,100,"[huysum, jan van, jan van huysum]","[1682, 1749]","[van huysum, jan]","[1682, 1749]",1,"googleart_m04tcjt","artuk_van huysum, jan, (1682-1749)","(3345, 6026)",79,"[0, 0]"
1280,100,"[james ward, ward, james]","[1769, 1859]","[ward, james]","[1769, 1859]",1,"googleart_m05wmgf","artuk_ward, james, (1769-1859)","(1056, 6225)",396,"[0, 0]"
1281,102,"[james ward, ward, james]","[1769, 1859]","[ward, james]","[1784, 1850]",0,"googleart_m05wmgf","artuk_ward, james, (1784-1850)","(1056, 6226)",309,"[15, 9]"
1282,100,"[pierre-jacques volaire, volaire, pierre-jacques]","[1729, 1802]","[volaire, pierre-jacques]","[1729, 1792]",1,"googleart_m010ry66w","artuk_volaire, pierre-jacques, (1729-1792)","(2387, 21191)",15,
1283,100,"[david walker]","[2007.0, 2013.0]","[walker, david morrison]","[1933, 2099]",0,"googleart_m0115md8_","artuk_walker, david morrison, (b.1933)","(2388, 21360)",4,
1284,92,"[huns, k. f., gun, karl fedorovič, huhn, karl, gun, karlis fridrichovič, hūns, kārlis teodors, kārlis hūns, huhn, charles, huhn, karl theodor, huhn, karl theodor fjodorowitsch]","[1831, 1877]","[hunt, charles]","[1829, 1900]",0,"googleart_m011v6dhq","artuk_hunt, charles, (1829-1900)","(2389, 10247)",6,
1285,100,"[master of delft]","[1470, 1520]","[master of delft]","[1470, 1510.0]",1,"googleart_m0120wfyd","artuk_master of delft, (b.1470)","(2392, 13272)",105,
1286,100,"[willem drost, drost, willem]","[1633, 1659]","[drost, willem]","[1633, 1663]",1,"googleart_m017p_5","artuk_drost, willem, (1633-1663)","(2434, 5983)",12,
1287,100,"[martini, simone, simone martini]","[1280, 1344]","[martini, simone]","[1284, 1344]",1,"googleart_m01fshq","artuk_martini, simone, (1284-1344)","(2036, 13219)",229,
1288,100,"[henri victor regnault, henri-victor regnault]","[1810, 1878]","[regnault, henri]","[1843, 1871]",0,"googleart_m01s2qv","artuk_regnault, henri, (1843-1871)","(2486, 16816)",3,
